#  218021700
Vine  0.614887178  1.00000000  P
Crak  0.785285056  1.00000000  P
Karl  1.05318129  1.00000000  P
Pole  0.851523161  1.00000000  P
Cvcr  0.782738566  1.00000000  P
Kool  0.827682853  1.00000000  P
Pies  0.683173537  1.00000000  P
Tank  0.519808352  1.00000000  P
#  125051000
Burn  0.423292398  1.00000000  P
Flip  0.549326241  1.00000000  P
Lccb  0.782163799  1.00000000  P
Pigh  0.308198571  1.00000000  P
Vine  0.613855362  1.00000000  P
Crak  0.781238616  1.00000000  P
Karl  1.04514217  1.00000000  P
Pole  0.851211131  1.00000000  P
Cvcr  0.777842045  1.00000000  P
Kool  0.812461734  1.00000000  P
Pies  0.683567047  1.00000000  P
Tank  0.514775395  1.00000000  P
#  125051100
Burn  0.423590064  1.00000000  P
Flip  0.547527134  1.00000000  P
Lccb  0.789124131  1.00000000  P
Pigh  0.308188736  1.00000000  P
Crak  0.785144329  1.00000000  P
Karl  1.05384159  1.00000000  P
Pole  0.852286935  1.00000000  P
Cvcr  0.783453107  1.00000000  P
Kool  0.828370392  1.00000000  P
Pies  0.677369773  1.00000000  P
Tank  0.520711541  1.00000000  P
#  125051200
Burn  0.439404279  1.00000000  P
Flip  0.566291094  1.00000000  P
Lccb  0.799330175  1.00000000  P
Pigh  0.328608662  1.00000000  P
Vine  0.623988152  1.00000000  P
Crak  0.791937470  1.00000000  P
Karl  1.06240726  1.00000000  P
Pole  0.860044003  1.00000000  P
Cvcr  0.795538366  1.00000000  P
Kool  0.830258846  1.00000000  P
Pies  0.693735778  1.00000000  P
Tank  0.541407943  1.00000000  P
#  125051300
Burn  0.436455756  1.00000000  P
Flip  0.565883934  1.00000000  P
Lccb  0.798091412  1.00000000  P
Pigh  0.327331036  1.00000000  P
Vine  0.625615120  1.00000000  P
Crak  0.792428672  1.00000000  P
Karl  1.05645943  1.00000000  P
Leep  1.05973256  1.00000000  P
Pole  0.856879354  1.00000000  P
Cvcr  0.792807043  1.00000000  P
Kool  0.825684845  1.00000000  P
Pies  0.697259963  1.00000000  P
Tank  0.537900984  1.00000000  P
#  125051400
Burn  0.438147217  1.00000000  P
Flip  0.565506041  1.00000000  P
Lccb  0.798665404  1.00000000  P
Pigh  0.327577412  1.00000000  P
Vine  0.624017775  1.00000000  P
Crak  0.791811168  1.00000000  P
Karl  1.06147492  1.00000000  P
Pole  0.859027207  1.00000000  P
Cvcr  0.794444978  1.00000000  P
Kool  0.828737140  1.00000000  P
Pies  0.699109733  1.00000000  P
Tank  0.539840877  1.00000000  P
#  125051500
Burn  0.437761039  1.00000000  P
Flip  0.566384435  1.00000000  P
Lccb  0.797172070  1.00000000  P
Pigh  0.329106748  1.00000000  P
Vine  0.626257598  1.00000000  P
Crak  0.791836619  1.00000000  P
Karl  1.05553210  1.00000000  P
Leep  1.05886531  1.00000000  P
