#  8000035
SCL108  10.7992878  6.49999976E-02  S
SCL108  6.78831625  6.49999976E-02  P
SCWCH  13.9322710  6.49999976E-02  P
SCWCH  23.2073269  6.49999976E-02  S
SCXJI  22.5467434  0.125000000  S
SCXJI  13.1787586  0.500000000  P
SCYZP  7.89499664  0.250000000  P
SCYZP  13.3977642  1.00000000  S
#  8001130
SCHMS  18.3562717  0.125000000  P
SCHMS  31.2977753  0.500000000  S
SCJJS  11.9756927  0.500000000  P
SCJJS  20.4482822  0.500000000  S
SCJYA  19.0726089  1.00000000  P
SCJYA  32.4317665  6.49999976E-02  S
SCL101  31.9231663  6.49999976E-02  S
SCL101  18.7598724  0.250000000  P
SCL105  23.4462986  0.500000000  P
SCL105  40.1128387  1.00000000  S
SCL107  31.1815739  6.49999976E-02  P
SCL107  53.7733345  6.49999976E-02  S
SCMXI  26.1068039  6.49999976E-02  P
SCMXI  44.1256371  6.49999976E-02  S
SCWCH  26.1925125  6.49999976E-02  P
SCWCH  44.3370857  0.125000000  S
SCWMP  50.2353134  0.250000000  S
SCWMP  29.3321495  1.00000000  P
SCYGD  23.1143703  6.49999976E-02  S
SCYZP  35.5170441  0.250000000  S
SCYZP  20.9634781  6.49999976E-02  P
#  8001142
SCCD2  31.8018894  1.00000000  S
SCCD2  18.6759014  0.250000000  P
SCHMS  18.2969856  6.49999976E-02  P
SCHMS  31.2424660  6.49999976E-02  S
SCJJS  11.6431303  6.49999976E-02  P
SCJJS  20.1582966  0.250000000  S
SCJYA  33.0862312  6.49999976E-02  S
SCL101  18.8354301  6.49999976E-02  P
SCL101  31.9504948  1.00000000  S
SCL105  23.4182587  6.49999976E-02  P
SCL105  40.2319870  1.00000000  S
SCMXI  26.0408134  6.49999976E-02  P
SCMXI  44.2905312  1.00000000  S
SCWCH  25.7497177  6.49999976E-02  P
SCWCH  44.3917236  6.49999976E-02  S
SCYGD  23.4445515  0.125000000  S
SCYZP  35.6682930  0.500000000  S
SCYZP  20.8679523  0.500000000  P
#  8001280
CBCD2  32.2652054  6.49999976E-02  P
CBCD2  55.1741333  6.49999976E-02  S
CQROC  8.90240860  0.500000000  P
SCAXI  67.3748093  1.00000000  S
SCDFU  59.4854469  6.49999976E-02  P
SCEMS  23.9561520  1.00000000  P
SCEMS  40.9805908  1.00000000  S
SCGZA  72.7235947  0.250000000  S
SCHMS  18.6104164  0.125000000  S
SCJJS  29.6183567  6.49999976E-02  P
SCJJS  51.0730591  6.49999976E-02  S
SCJYA  31.5199909  0.500000000  S
SCJYA  18.4094753  6.49999976E-02  P
SCL101  34.0292206  6.49999976E-02  P
SCL102  38.3512650  6.49999976E-02  P
SCL105  30.2265530  0.250000000  P
SCL105  51.6865082  0.250000000  S
SCL106  33.7466583  0.250000000  P
SCL106  57.5793648  0.500000000  S
SCL107  34.7086830  0.250000000  P
SCMDS  31.4311123  6.49999976E-02  P
SCMDS  53.6074982  1.00000000  S
SCMXI  42.3054848  1.00000000  P
SCSMI  38.6857567  0.125000000  P
SCWCH  41.1674614  6.49999976E-02  P
SCWMP  19.8222485  0.250000000  P
SCWMP  34.1186523  6.49999976E-02  S
SCXJI  79.3909149  1.00000000  S
SCXJI  46.3911552  0.500000000  P
SCYGD  35.1673393  1.00000000  S
SCYGD  20.5192471  0.125000000  P
SCYZP  33.2799263  6.49999976E-02  P
SCYZP  56.6115799  0.500000000  S
SCZJG  41.1233673  6.49999976E-02  P
#  8001296
SCHMS  15.9286489  6.49999976E-02  S
SCHMS  9.11815643  0.125000000  P
SCJYA  29.0881577  1.00000000  S
SCJYA  16.8824520  6.49999976E-02  P
SCWMP  31.9681091  0.125000000  S
SCWMP  18.5813046  0.125000000  P
SCYGD  32.9686279  0.250000000  S
SCYGD  19.3540840  0.500000000  P
#  8001332
SCEMS  6.78249741  6.49999976E-02  P
SCEMS  11.8723869  6.49999976E-02  S
SCHMS  11.1210299  6.49999976E-02  P
SCHMS  19.0384731  6.49999976E-02  S
SCJYA  12.6877327  1.00000000  S
SCJYA  7.36938238  0.125000000  P
SCL101  28.3848515  0.250000000  P
SCL101  48.3916168  0.500000000  S
SCL105  17.2341137  0.125000000  P
SCL105  29.4025288  0.250000000  S
SCWMP  9.28602600  1.00000000  P
SCWMP  16.0015678  6.49999976E-02  S
#  8001345
SCMXI  25.8978119  0.500000000  S
SCMXI  15.3524599  6.49999976E-02  P
SCPWU  13.0074682  6.49999976E-02  S
SCPWU  7.20644951  6.49999976E-02  P
SCZJG  11.9845943  6.49999976E-02  S
SCZJG  7.26874781  6.49999976E-02  P
#  8001428
SCAXI  17.9093895  6.49999976E-02  S
SCAXI  10.2604856  1.00000000  P
SCCD2  25.0145874  6.49999976E-02  S
SCCD2  14.6064100  0.125000000  P
SCHSH  26.8235531  6.49999976E-02  S
SCL101  19.2755070  0.250000000  S
SCL101  11.3728514  1.00000000  P
SCL108  20.2746048  6.49999976E-02  P
SCL108  34.7731323  0.500000000  S
SCPWU  17.7126331  6.49999976E-02  P
SCPWU  30.0962086  0.500000000  S
SCWCH  7.31522512  6.49999976E-02  P
SCWCH  12.8384457  0.125000000  S
SCXJI  44.2646675  1.00000000  S
SCXJI  25.8000431  6.49999976E-02  P
SCYZP  15.7942142  0.125000000  P
SCYZP  26.8508244  0.500000000  S
SCZJG  23.5382023  0.125000000  S
SCZJG  13.8114538  6.49999976E-02  P
#  8001438
SCJJS  19.8909569  6.49999976E-02  P
SCJJS  33.6602173  0.125000000  S
SCPWU  11.3785305  6.49999976E-02  P
SCPWU  19.6651001  1.00000000  S
#  8001523
SCGZA  17.1630383  1.00000000  P
SCGZA  29.0861740  6.49999976E-02  S
SCSMI  3.45356798  0.500000000  P
SCSMI  5.72135639  6.49999976E-02  S
#  8001711
SCPWU  12.0310526  0.250000000  P
SCPWU  20.3096218  0.125000000  S
#  8001897
SCAXI  17.7871532  0.250000000  S
SCAXI  10.4359007  0.125000000  P
SCHSH  23.1084595  6.49999976E-02  P
SCJJS  20.9103050  0.500000000  P
SCJJS  35.8237267  1.00000000  S
SCL101  20.8474941  0.250000000  P
SCL104  20.0167332  1.00000000  S
SCL104  11.7852678  0.125000000  P
SCMXI  23.6108894  0.500000000  S
SCMXI  14.0063047  6.49999976E-02  P
SCPWU  6.88200474  6.49999976E-02  P
SCPWU  11.7597084  6.49999976E-02  S
SCWCH  32.1108742  6.49999976E-02  S
SCWCH  18.9060802  1.00000000  P
SCZJG  14.0474663  6.49999976E-02  S
SCZJG  8.33390331  0.250000000  P
#  8001936
SCAXI  12.1107416  1.00000000  S
SCAXI  7.24877167  6.49999976E-02  P
SCCD2  15.3710651  0.125000000  P
SCCD2  26.2176685  0.250000000  S
SCHSH  18.9991207  6.49999976E-02  P
SCHSH  32.2490654  0.500000000  S
SCJJS  15.3391104  6.49999976E-02  P
SCJJS  25.9292717  1.00000000  S
SCL101  19.6020699  6.49999976E-02  S
SCL101  11.8612204  0.250000000  P
SCL102  10.3764849  0.125000000  S
SCL102  6.02618885  0.500000000  P
SCL105  44.9183922  0.500000000  S
SCL105  26.2546215  1.00000000  P
SCL106  39.6397209  0.500000000  S
SCL106  23.0264626  6.49999976E-02  P
SCL108  39.2868767  6.49999976E-02  S
SCL108  23.1158218  6.49999976E-02  P
SCMEK  28.2697697  6.49999976E-02  P
SCMEK  48.5648041  1.00000000  S
SCPWU  26.7785683  0.500000000  S
SCPWU  15.5927725  0.125000000  P
SCWCH  17.1199894  6.49999976E-02  S
SCWCH  9.94683266  0.125000000  P
SCXJI  49.5825348  6.49999976E-02  S
SCXJI  28.7636814  6.49999976E-02  P
SCYGD  44.7479858  6.49999976E-02  S
SCYGD  26.3381252  0.250000000  P
